1404206657440,1,0
1404206657468,0,0
1404206658417,1,0
1404206660112,2,0
1404206660113,1,0
1404206660136,2,0
1404206663197,3,0
1404206663198,2,0
1404206666420,3,0
1404206666426,2,0
1404206666957,3,0
1404206668125,4,0
1404206669721,5,0
1404206669742,4,0
1404206671266,5,0
1404206675662,4,0
1404206676370,5,0
1404206678364,4,0
1404206679533,5,0
1404206681590,4,0
1404206682522,5,0
1404206694350,4,0
1404206695118,3,0
1404206695618,4,0
1404206695715,5,0
1404206695951,4,0
1404206702406,5,0
1404206704410,4,0
1404206707381,5,0
1404206708244,4,0
1404206708480,3,0
1404206709170,2,0
1404206709509,3,0
1404206709555,4,0
1404206709761,3,0
1404206711422,4,0
1404206711540,3,0
1404206712380,4,0
1404206713355,3,0
1404206713825,4,0
1404206714506,5,0
1404206714850,4,0
1404206714870,5,0
1404206717953,4,0
1404206718383,5,0
1404206718768,4,0
1404206718977,3,0
1404206719731,2,0
1404206720850,1,0
1404206721536,2,0
1404206722500,3,0
1404206722617,4,0
1404206722849,5,0
1404206723289,4,0
1404206723512,3,0
1404206723602,2,0
1404206724025,3,0
1404206724026,2,0
1404206724216,3,0
1404206724217,2,0
1404206724428,3,0
1404206724428,2,0
1404206724776,1,0
1404206725165,2,0
1404206725166,1,0
1404206726809,2,0
1404206727278,3,0
1404206728280,4,0
1404206728508,3,0
1404206728551,2,0
1404206728586,1,0
1404206728939,2,0
1404206729138,1,0
1404206729656,2,0
1404206729852,3,0
1404206730530,2,0
1404206730848,1,0
1404206730856,0,0
1404206731635,1,0
1404206731809,2,0
1404206731810,1,0
1404206732100,0,0
1404206732423,1,0
1404206732708,2,0
1404206733185,3,0
1404206733223,4,0
1404206733354,3,0
1404206734260,2,0
1404206735175,3,0
1404206735681,2,0
1404206736033,3,0
1404206736371,2,0
1404206737381,3,0
1404206737538,2,0
1404206737731,3,0
1404206738087,2,0
1404206738300,3,0
1404206738533,2,0
1404206738955,1,0
1404206739044,0,0
1404206739252,1,0
1404206739311,2,0
1404206739419,3,0
1404206739853,2,0
1404206740324,1,0
1404206740408,2,0
1404206740637,3,0
1404206740756,4,0
1404206740821,5,0
1404206740822,4,0
1404206740972,3,0
1404206741378,2,1
1404206741524,1,0
1404206741585,0,0
1404206741848,1,0
1404206742209,2,0
1404206742209,1,0
1404206742312,2,0
1404206742428,3,0
1404206742442,2,0
1404206742921,1,0
1404206743160,2,0
1404206743407,1,0
1404206743695,2,0
1404206744317,1,0
1404206744497,2,0
1404206744511,1,0
1404206744884,2,0
1404206745001,3,0
1404206745075,2,0
1404206745208,3,0
1404206745379,2,0
1404206746257,1,0
1404206746300,2,0
1404206746419,1,0
1404206746941,0,0
1404206748083,1,0
1404206748628,0,0
1404206748854,1,0
1404206749369,2,0
1404206749597,3,0
1404206749598,2,0
1404206749633,1,0
1404206749666,2,0
1404206750059,1,0
1404206750110,2,0
1404206750940,3,0
1404206750991,2,0
1404206751687,3,0
1404206751978,2,0
1404206752988,3,0
1404206753047,4,0
1404206753169,3,0
1404206753377,4,0
1404206753821,3,0
1404206754038,2,0
1404206754600,1,0
1404206754992,0,0
1404206755242,1,0
1404206755670,0,0
1404206755861,1,0
1404206756016,2,0
1404206756242,3,0
1404206756708,2,0
1404206756743,3,0
1404206756796,4,0
1404206756948,3,0
1404206757771,4,0
1404206757872,3,0
1404206758470,2,0
1404206759124,3,0
1404206759179,4,0
1404206759183,3,0
1404206759249,2,0
1404206759251,3,0
1404206759882,2,0
1404206759912,1,0
1404206760561,2,0
1404206760562,3,0
1404206760563,2,0
1404206760579,1,0
1404206760699,0,0
1404206761110,1,0
1404206762374,2,0
1404206763357,3,0
1404206764070,4,0
1404206764383,3,0
1404206764883,2,0
1404206764905,1,0
1404206765187,2,0
1404206765197,3,0
1404206765730,2,0
1404206765887,3,0
1404206766519,2,0
1404206766721,3,0
1404206767801,4,0
1404206768530,5,0
1404206768824,4,0
1404206768854,3,0
1404206769477,4,0
1404206769963,3,0
1404206770264,4,0
1404206770640,3,0
1404206771106,2,0
1404206771115,1,0
1404206771220,2,0
1404206771334,1,0
1404206771778,2,0
1404206771778,1,0
1404206771788,2,0
