1406714950495,1,0
1406714950501,0,0
1406714951450,1,0
1406714952265,2,0
1406714952265,1,0
1406714952288,2,0
1406714954539,3,0
1406714954539,2,0
1406714956406,3,0
1406714956406,2,0
1406714958106,3,0
1406714958298,4,0
1406714958310,5,0
1406714958310,4,0
1406714959834,5,0
1406714960247,6,0
1406714960247,5,0
1406714961916,6,0
1406714961927,5,0
1406714962593,6,0
1406714964598,7,0
1406714964707,8,0
1406714964709,7,0
1406714967022,8,0
1406714967024,7,0
1406714967241,8,0
1406714968617,9,0
1406714969177,8,0
1406714969286,7,0
1406714969311,6,0
1406714969343,5,0
1406714969515,6,0
1406714969813,7,0
1406714969957,6,0
1406714969981,7,0
1406714970150,8,0
1406714970483,7,0
1406714970914,8,0
1406714970947,9,0
1406714971052,10,0
1406714971059,9,0
1406714971251,10,0
1406714975304,11,0
1406714975305,10,0
1406714975499,9,0
1406714975541,8,0
1406714976222,9,0
1406714978339,8,0
1406714978349,7,0
1406714978895,8,0
1406714978897,7,0
1406714979782,8,0
1406714979788,9,0
1406714981255,10,0
1406714982113,11,0
1406714982118,10,0
1406714982546,11,0
1406714983368,12,0
1406714983443,11,0
1406714983519,10,0
1406714983598,9,0
1406714983599,8,0
1406714983684,7,0
1406714983867,8,0
1406714984132,9,0
1406714984387,8,0
1406714984521,7,0
1406714984543,8,0
1406714984786,7,0
1406714985148,8,0
1406714985348,9,0
1406714985461,10,0
1406714985536,11,0
1406714985787,10,0
1406714987288,11,0
1406714987297,10,0
1406714988086,11,0
1406714988311,12,0
1406714988951,13,0
1406714989309,12,0
1406714990462,11,0
1406714990551,12,0
1406714991738,13,0
1406714992309,12,0
1406714992454,13,0
1406714992463,12,0
1406714992797,11,0
1406714992914,12,0
1406714993353,11,0
1406714993813,12,0
1406714994823,11,0
1406714995266,12,0
1406714996006,13,0
1406714996087,12,0
1406714996280,13,0
1406714996684,14,0
1406714997108,15,0
1406714997112,14,0
1406714997342,15,0
1406714997980,16,0
1406714998386,15,0
1406714998955,16,0
1406714999320,15,0
1406714999490,14,0
1406714999589,13,0
1406715000247,14,0
1406715000716,15,0
1406715001423,16,0
1406715001439,15,0
1406715001602,16,0
1406715004361,15,0
1406715004792,14,0
1406715004880,15,0
1406715005190,14,0
1406715005317,13,0
1406715005505,14,0
1406715006154,13,0
1406715007107,14,0
1406715007118,13,0
1406715007623,14,0
1406715008085,13,0
1406715008118,14,0
1406715008214,15,0
1406715008720,14,0
1406715009650,15,0
1406715010248,16,0
1406715011586,15,0
1406715011895,16,0
1406715012817,17,0
1406715012832,16,0
1406715012869,17,0
1406715013899,16,0
1406715014026,15,0
1406715014231,14,0
1406715014349,15,0
1406715014797,16,0
1406715015140,15,0
1406715015161,16,0
1406715015387,15,0
1406715015738,16,0
1406715015749,17,0
1406715015798,16,0
1406715016052,17,0
1406715016215,16,0
1406715016491,15,0
1406715017587,14,0
1406715017727,15,0
1406715017929,16,0
1406715018174,17,0
1406715018175,16,0
1406715018193,15,0
1406715018473,16,0
1406715018477,17,0
1406715018611,18,0
1406715018642,17,0
1406715018812,18,0
1406715019819,17,0
1406715019994,18,0
1406715020165,19,0
1406715020572,18,0
1406715020598,17,0
1406715021685,18,0
1406715021909,19,0
1406715022341,20,0
1406715023892,19,0
1406715024445,20,0
1406715024517,19,0
1406715024551,20,0
1406715024583,19,0
1406715026065,20,0
1406715026292,21,0
1406715026395,20,0
1406715026576,19,0
1406715027303,20,0
1406715027363,21,0
1406715031391,22,0
1406715031403,21,0
1406715032353,22,0
1406715038990,23,0
1406715039049,22,0
1406715039159,23,0
1406715046046,24,2
1406715046054,23,2
1406715048232,22,2
1406715048425,21,2
1406715048791,22,2
1406715048875,23,2
1406715048994,22,2
1406715049180,23,2
1406715049755,22,2
1406715049796,23,2
1406715050725,22,2
1406715050755,23,2
1406715050759,24,2
1406715053223,25,3
1406715053252,24,3
1406715053575,25,3
1406715059503,24,3
1406715059659,23,3
1406715059721,22,3
1406715059916,21,3
1406715060209,22,3
1406715060543,21,3
1406715060764,22,3
1406715060775,21,3
1406715060922,22,3
1406715061127,23,3
1406715061146,22,3
1406715061211,23,3
1406715061262,24,3
1406715061283,23,3
1406715061303,22,3
1406715061344,21,3
1406715061505,22,3
1406715061535,23,3
1406715061579,24,3
1406715061777,23,3
1406715062029,22,3
1406715062111,23,3
1406715062764,22,3
1406715063052,21,3
1406715063062,20,3
1406715063232,19,4
1406715063628,20,4
1406715063820,21,4
1406715063977,22,4
1406715064530,23,4
1406715064770,22,4
1406715064995,23,4
1406715065075,24,4
1406715066195,23,4
1406715066284,24,4
1406715066892,23,6
1406715068373,22,7
1406715068794,21,8
1406715068931,22,8
1406715069104,23,8
1406715069117,22,8
1406715069143,23,8
1406715069650,22,8
1406715069715,21,8
1406715069750,22,8
1406715070036,21,8
1406715070218,22,8
1406715070884,23,10
1406715071783,24,10
1406715072064,25,10
1406715072790,24,11
1406715072843,25,11
1406715073343,24,11
1406715073348,25,11
1406715073680,24,11
1406715073688,23,11
1406715074114,22,11
1406715074129,23,11
1406715074135,22,11
1406715074205,23,11
1406715074350,24,11
1406715076601,25,12
1406715076745,26,12
1406715076758,27,12
1406715077879,26,12
1406715079418,27,14
1406715079444,26,14
1406715080465,27,14
1406715080590,28,14
1406715081077,29,14
1406715084042,28,15
1406715084774,29,15
1406715084801,28,15
1406715085980,29,15
1406715086404,28,15
1406715089417,29,15
1406715089446,28,15
1406715089936,29,15
1406715090547,28,15
1406715090572,27,15
1406715090689,26,15
1406715090744,25,15
1406715091068,26,15
1406715091586,27,15
1406715092052,28,15
1406715092142,27,15
1406715093024,28,15
1406715093253,29,16
1406715093728,28,17
1406715094097,27,17
1406715094454,26,17
1406715094500,27,17
1406715094636,28,17
1406715094644,27,17
1406715094662,28,17
1406715094765,29,17
1406715094766,30,17
1406715095293,29,17
1406715095324,28,17
1406715095409,29,17
1406715095598,30,17
1406715096349,29,18
1406715097424,30,19
1406715097870,31,19
1406715098222,30,19
1406715098461,29,19
1406715098481,30,19
1406715098536,31,19
1406715098747,30,19
1406715099006,31,19
1406715099354,32,19
1406715099365,31,19
1406715100061,32,19
1406715102528,31,19
1406715103149,32,19
1406715103233,33,19
1406715103302,32,19
1406715104319,33,19
1406715105218,34,21
1406715105232,33,21
1406715105262,32,21
1406715106001,33,21
1406715107199,34,21
1406715107459,33,21
1406715107583,32,21
1406715107887,31,21
1406715108949,32,21
1406715109484,33,21
1406715109617,34,21
1406715110160,33,21
1406715110428,32,21
1406715110835,33,22
1406715111058,34,22
1406715111085,33,22
1406715111226,34,22
1406715111759,33,22
1406715111835,34,22
1406715112083,33,21
1406715112084,32,20
1406715112085,31,18
1406715112085,30,18
1406715112085,29,17
1406715112086,28,16
1406715112086,27,15
1406715112086,26,14
1406715112087,25,13
1406715112087,24,12
1406715112088,23,11
1406715112088,22,10
1406715112088,21,9
1406715112089,20,8
1406715112089,19,7
1406715112089,18,6
1406715112091,17,5
1406715112092,16,4
1406715112092,15,3
1406715112092,14,2
1406715112093,13,1
1406715112093,12,0
1406715112117,13,0
1406715112149,14,0
1406715112246,15,0
1406715112250,16,0
1406715112291,17,0
1406715112313,16,0
1406715112388,15,0
1406715112411,16,0
1406715112438,17,0
1406715112486,18,0
1406715112894,19,0
1406715113008,20,0
1406715113125,21,0
1406715113197,20,0
1406715113673,19,0
1406715113795,20,0
1406715113839,21,0
1406715113887,22,0
1406715114150,23,0
1406715114238,24,0
1406715114512,23,0
1406715114632,22,0
1406715114647,23,0
1406715114647,24,0
1406715114720,25,0
1406715114742,26,0
1406715115096,25,0
1406715115188,26,0
1406715115194,25,0
1406715115325,24,0
1406715115341,25,0
1406715115405,26,0
1406715115526,25,0
1406715115888,24,0
1406715116095,25,0
1406715116238,26,0
1406715116326,27,0
1406715116548,28,0
1406715116605,27,0
1406715116716,28,0
1406715116884,27,0
1406715116908,28,0
1406715117149,27,0
1406715117212,26,0
1406715117555,25,0
1406715117838,24,0
1406715117939,23,0
1406715117976,24,0
1406715118620,25,0
1406715118640,24,0
1406715118866,25,0
1406715119008,24,0
1406715119017,23,0
1406715119025,24,0
1406715119282,25,0
1406715119339,24,0
1406715119379,23,0
1406715119436,24,0
1406715119506,25,0
1406715119658,26,0
1406715119859,27,0
1406715119964,28,0
1406715120078,27,0
1406715120213,28,0
1406715120317,27,0
1406715120416,26,0
1406715120501,25,0
1406715120559,26,0
1406715120580,25,0
1406715120609,24,0
1406715120955,23,0
1406715120995,24,0
1406715121109,25,0
1406715121317,26,0
1406715121543,27,0
1406715121963,28,0
1406715122011,27,0
1406715122419,28,0
1406715122439,27,0
1406715122688,26,0
1406715122834,27,0
1406715122879,26,0
1406715123045,25,0
1406715123113,26,0
1406715123357,27,0
1406715123498,28,0
1406715123506,29,0
1406715123643,28,0
1406715123792,27,0
1406715123879,26,0
1406715123990,27,0
1406715124104,26,0
1406715124184,25,0
1406715124200,24,0
1406715124213,23,0
1406715124231,22,0
1406715124231,21,0
1406715124268,20,0
1406715124353,19,0
1406715124413,20,0
1406715124504,21,0
1406715124532,22,0
1406715124579,21,0
1406715124580,22,0
1406715124800,23,0
1406715124848,22,0
1406715124959,23,0
1406715124977,22,0
1406715124982,23,0
1406715125419,24,0
1406715125428,25,0
1406715125688,26,0
1406715125754,27,0
1406715125798,26,0
1406715125861,27,0
1406715125879,26,0
1406715125893,25,0
1406715126018,26,0
1406715126105,27,0
1406715126128,28,0
1406715126242,27,0
1406715126261,28,0
1406715126300,27,0
1406715126306,28,0
1406715126527,27,0
1406715126542,26,0
1406715126612,27,0
1406715126746,26,0
1406715126921,25,0
1406715127064,26,0
1406715127162,27,0
1406715127627,28,0
1406715128123,27,0
1406715128427,28,0
1406715128682,29,0
1406715128884,28,0
1406715128940,29,0
1406715129046,28,0
1406715129055,27,0
1406715129067,26,0
1406715129385,27,0
1406715129872,28,0
1406715130512,29,0
1406715130789,30,0
1406715131330,29,0
1406715131350,28,0
1406715131420,29,0
1406715132173,30,0
1406715132433,31,0
1406715132574,30,0
1406715132956,31,0
1406715133045,32,0
1406715134153,33,0
1406715134687,32,0
1406715134798,31,0
1406715134900,30,0
1406715134912,29,0
1406715134947,30,0
1406715135043,29,0
1406715135431,28,0
1406715136233,29,0
1406715136646,30,0
1406715136681,31,0
1406715136998,30,0
1406715137265,31,0
1406715139399,32,0
1406715139464,33,0
1406715139621,34,0
1406715139652,35,0
1406715139830,34,0
1406715139910,33,0
1406715140072,32,0
1406715140554,31,0
1406715140584,30,0
1406715140720,29,0
1406715140870,28,0
1406715140957,27,0
1406715140992,28,0
1406715141158,29,0
1406715141407,28,0
1406715141454,27,0
1406715141505,28,0
1406715141513,27,0
1406715141695,26,0
1406715141707,25,0
1406715141735,24,0
1406715141782,23,0
1406715142020,22,0
1406715142482,21,0
1406715142655,22,0
1406715142770,23,0
1406715143047,24,0
1406715143107,25,0
1406715143152,26,0
1406715143392,27,0
1406715143414,28,0
1406715143429,27,0
1406715143473,26,0
1406715143712,25,0
1406715143819,26,0
1406715143898,27,0
1406715144056,28,0
1406715144107,29,0
1406715144270,28,0
1406715144404,27,0
1406715144426,28,0
1406715144625,29,0
1406715144677,28,0
1406715144678,29,0
1406715144699,28,0
1406715144799,29,0
1406715144811,30,0
1406715145034,29,0
1406715145122,28,0
1406715145174,27,0
1406715145367,28,0
1406715146182,29,0
1406715146396,30,0
1406715146851,29,0
1406715147058,28,0
1406715147329,29,0
1406715147493,30,0
1406715147631,31,0
1406715148215,30,0
1406715148367,31,0
1406715148451,30,0
1406715148455,29,0
1406715148775,30,0
1406715148947,31,0
1406715148977,32,0
1406715149527,31,0
1406715149616,30,0
1406715150143,31,0
1406715150286,32,0
1406715150386,33,0
1406715150501,32,0
1406715150533,31,0
1406715150631,30,0
1406715150850,29,0
1406715150901,30,0
1406715151387,29,0
1406715151642,30,0
1406715151713,31,0
1406715151855,30,0
1406715151913,31,0
1406715151962,30,0
1406715152246,29,0
1406715152358,28,0
1406715152383,27,0
1406715152542,28,0
1406715152757,29,0
1406715152834,30,0
1406715153216,29,0
1406715153520,30,0
1406715153728,29,0
1406715153961,28,0
1406715154056,29,0
1406715154062,30,0
1406715154189,31,0
1406715154397,30,0
1406715154539,29,0
1406715154609,30,0
1406715154620,29,0
1406715154702,30,0
1406715154942,31,0
1406715155007,32,0
1406715155093,33,0
1406715155098,34,0
1406715155234,33,0
1406715155246,32,0
1406715155572,33,0
1406715155680,32,0
1406715155766,31,0
1406715155903,30,0
1406715156063,31,0
1406715156153,30,0
1406715156303,29,0
1406715156364,28,0
1406715156387,29,0
1406715156689,28,0
1406715156707,27,0
1406715156733,26,0
1406715156818,25,0
1406715156901,26,0
1406715157515,27,0
1406715157518,28,0
1406715157561,27,0
1406715157604,28,0
1406715157684,29,0
1406715157941,30,0
1406715158092,29,0
1406715158163,30,0
1406715158710,31,0
1406715159149,30,0
1406715159988,31,0
1406715160172,30,0
1406715160556,31,0
1406715160704,32,0
1406715160856,33,0
1406715161230,32,0
1406715161642,31,0
1406715161805,30,0
1406715161812,29,0
1406715161827,28,0
1406715161855,29,0
1406715162362,28,0
1406715162773,27,0
1406715162787,28,0
1406715163062,27,0
1406715163387,28,0
1406715163723,27,0
1406715163742,28,0
1406715163870,29,0
1406715164004,30,0
1406715164230,29,0
1406715164478,28,0
1406715164544,29,0
1406715165049,30,0
1406715165127,31,0
1406715165782,32,0
1406715165901,31,0
1406715165967,30,0
1406715166056,31,0
1406715166754,30,0
1406715166880,29,0
1406715167143,30,0
1406715167397,31,0
1406715167431,30,0
1406715167499,31,0
1406715167560,32,0
1406715167800,33,0
1406715167917,32,0
1406715167983,33,0
1406715168283,32,0
1406715168381,31,0
1406715169415,32,0
1406715169790,33,0
1406715169824,34,0
1406715170561,33,0
1406715171347,32,0
1406715171728,33,0
1406715171987,32,0
1406715172129,31,0
1406715172301,32,0
1406715172389,33,0
1406715172477,34,0
1406715173624,33,0
1406715173780,32,0
1406715173974,31,0
1406715174037,30,0
1406715174044,29,0
1406715174156,28,0
1406715174322,29,0
1406715174356,30,0
1406715174582,31,0
1406715175269,32,0
1406715175396,33,0
1406715175433,32,0
1406715175932,31,0
1406715175990,30,0
1406715176000,31,0
1406715176203,30,0
1406715176760,29,0
1406715176816,28,0
1406715176865,29,0
1406715176941,30,0
1406715176966,31,0
1406715177024,30,0
1406715177352,29,0
1406715177353,30,0
1406715177709,29,0
1406715177805,30,0
1406715177882,29,0
1406715177969,28,0
1406715178445,27,0
1406715178783,28,0
1406715178835,29,0
1406715178900,28,0
1406715178934,29,0
1406715179081,30,0
1406715179488,31,0
1406715179827,30,0
1406715179884,31,0
1406715180662,32,0
1406715180680,33,0
1406715180943,32,0
1406715181327,33,0
1406715182141,34,0
1406715183393,33,0
1406715183532,34,0
1406715183537,33,0
1406715184761,32,0
1406715184890,31,0
1406715185115,30,0
1406715185169,31,0
1406715185271,30,0
1406715185422,29,0
1406715185427,28,0
1406715185515,27,0
1406715185645,26,0
1406715185876,27,0
1406715186165,26,0
1406715186265,25,0
1406715186271,24,0
1406715186424,23,0
1406715186431,22,0
1406715186457,23,0
1406715186511,24,0
1406715186512,23,0
1406715186936,22,0
1406715187216,23,0
1406715187250,22,0
1406715187638,23,0
1406715187672,24,0
1406715187878,25,0
1406715188110,26,0
1406715188115,27,0
1406715188469,26,0
1406715189153,27,0
1406715189298,28,0
1406715189443,27,0
1406715189782,26,0
1406715189793,25,0
1406715189880,26,0
1406715190158,27,0
1406715190159,26,0
1406715190278,27,0
1406715190388,26,1
1406715190432,27,0
1406715190491,26,0
1406715190688,25,0
1406715190763,24,0
1406715190938,25,0
1406715191012,26,0
1406715191034,27,0
1406715191121,28,0
1406715191464,27,0
1406715191856,28,0
1406715192022,27,0
1406715192089,28,0
1406715192329,27,0
1406715192408,28,0
1406715192908,27,0
1406715192933,28,0
1406715193035,27,0
1406715193116,28,0
1406715193185,29,0
1406715193327,28,0
1406715193915,27,0
1406715193922,28,0
1406715194066,29,0
1406715194071,30,0
1406715194277,31,0
1406715194438,32,0
1406715194514,31,0
1406715194710,32,0
1406715194951,31,0
1406715194999,32,0
1406715195223,33,0
1406715195302,34,0
1406715195703,33,0
1406715195753,32,0
1406715195766,33,0
1406715195845,32,0
1406715196070,31,0
1406715197364,32,0
1406715198006,31,0
1406715198070,32,0
1406715198279,31,0
1406715198368,30,0
1406715198506,29,0
1406715198596,30,0
1406715198740,31,0
1406715198750,30,0
1406715198915,29,0
1406715199044,28,0
1406715199160,27,0
1406715199422,28,0
1406715199443,29,0
1406715199464,28,0
1406715199758,29,0
1406715200253,28,0
1406715200262,27,0
1406715200614,26,0
1406715200748,25,0
1406715200969,26,0
1406715201679,27,0
1406715201800,26,0
1406715201855,27,0
1406715201926,28,0
1406715202286,29,0
1406715202498,30,0
1406715202628,29,0
1406715202720,30,0
1406715203172,29,0
1406715203433,28,0
1406715203481,29,0
1406715203978,30,0
1406715204065,29,0
1406715204386,30,0
1406715205131,31,0
1406715205324,30,0
1406715205415,31,0
1406715205425,32,0
1406715205824,33,0
1406715206067,32,0
1406715206297,31,0
1406715206970,32,0
1406715207049,33,0
1406715207866,32,0
1406715208083,33,0
1406715208481,32,0
1406715208745,33,0
1406715209544,34,0
1406715210380,33,0
1406715210902,32,0
1406715210980,31,0
1406715211105,30,1
1406715211129,29,0
1406715211386,30,0
1406715211474,29,0
1406715211478,30,0
1406715211486,29,0
1406715211594,28,0
1406715211624,29,0
1406715211648,28,0
1406715211732,29,0
1406715212024,28,0
1406715212596,27,0
1406715212609,28,0
1406715212735,29,0
1406715213003,28,0
1406715213314,27,0
1406715213325,28,0
1406715213392,29,0
1406715213430,30,0
1406715213662,31,0
1406715213749,32,0
1406715214052,33,0
1406715214061,32,0
1406715214106,31,0
1406715214131,32,0
1406715214237,31,0
1406715214263,30,0
1406715214343,29,0
1406715214519,30,0
1406715214525,29,0
1406715214535,30,0
1406715214607,31,0
1406715214677,30,0
1406715214817,29,0
1406715215005,30,0
1406715215426,29,0
1406715215496,30,0
1406715215526,31,0
1406715215809,30,0
1406715216038,31,0
1406715216262,30,0
1406715216579,31,0
1406715217061,30,0
1406715217254,31,0
1406715217428,32,0
1406715217451,31,0
1406715218327,30,0
1406715218387,29,0
1406715218388,30,0
1406715218926,29,0
1406715219248,28,0
1406715219264,29,0
1406715220026,30,0
1406715220156,29,0
1406715220629,30,0
1406715221107,29,0
1406715221219,28,0
1406715221270,27,0
1406715221585,28,0
1406715221635,29,0
1406715221681,28,0
1406715221710,27,0
1406715221802,28,0
1406715221964,29,0
1406715222125,30,0
1406715222222,29,0
1406715222326,30,0
1406715222498,31,0
1406715222530,30,0
1406715222593,31,0
1406715223060,30,0
1406715223069,29,0
1406715223158,28,0
1406715223179,27,0
1406715223668,28,0
1406715224246,29,0
1406715225167,30,0
1406715225195,31,0
1406715225883,32,0
1406715226159,31,0
1406715226217,32,0
1406715226498,33,0
1406715226511,34,0
1406715227384,33,0
1406715227628,34,0
1406715229153,33,0
1406715229165,32,0
1406715229302,33,0
1406715229407,32,0
1406715229410,31,0
1406715229807,30,0
1406715230229,31,0
1406715230302,30,0
1406715230345,29,0
1406715231279,30,0
1406715231589,29,0
1406715232004,28,0
1406715232096,29,0
1406715232167,30,0
1406715232247,31,0
1406715233506,32,0
1406715233550,31,0
1406715234104,32,0
1406715234252,33,0
1406715234520,34,0
1406715234557,33,0
1406715235030,32,0
1406715235597,33,0
1406715235832,32,0
1406715236158,31,0
1406715236724,32,0
1406715237807,31,0
1406715238135,32,0
1406715238177,31,0
1406715238427,30,0
1406715238544,31,0
1406715238844,32,0
1406715238956,31,0
1406715238995,30,1
1406715239508,29,0
1406715239959,30,0
1406715240017,31,0
1406715240060,30,0
1406715240425,31,0
1406715240518,30,0
1406715240630,31,0
1406715241186,32,0
1406715241291,33,0
1406715241712,32,0
1406715241726,33,0
1406715241740,32,0
1406715242093,33,0
1406715242245,32,0
1406715242291,33,0
1406715242362,32,0
1406715242457,31,0
1406715243044,32,0
1406715243275,31,0
1406715243756,32,0
1406715244064,31,0
1406715244108,32,0
1406715244415,31,0
1406715244565,30,0
1406715244698,29,0
1406715244717,28,0
1406715244858,29,0
1406715245213,28,0
1406715245272,29,0
1406715245784,28,0
1406715246069,29,0
1406715246138,28,0
1406715246236,29,0
1406715246677,30,0
1406715246789,29,0
1406715246924,30,0
1406715247259,31,0
1406715247451,30,0
1406715247715,31,0
1406715247716,32,0
1406715247850,31,0
1406715248093,32,0
1406715248257,33,0
1406715248424,34,0
1406715249108,33,0
1406715249374,34,0
1406715250060,33,0
1406715250679,32,0
1406715250896,31,0
1406715250962,30,0
1406715251311,31,0
1406715251713,30,0
1406715251845,31,0
1406715251907,30,0
1406715251945,31,0
1406715252034,30,0
1406715252347,29,0
1406715252629,28,0
1406715252752,27,0
1406715253009,28,0
1406715253234,29,0
1406715253300,30,0
1406715253348,29,0
1406715253493,30,0
1406715253514,31,0
1406715253707,30,0
1406715253764,29,0
1406715253784,28,0
1406715253830,27,0
1406715253838,28,0
1406715254074,27,0
1406715254182,26,0
1406715254228,27,0
1406715254233,26,0
1406715254674,27,0
1406715254876,28,0
1406715254922,27,0
1406715254980,26,0
1406715255010,27,0
1406715255059,26,0
1406715255100,27,0
1406715255136,28,0
1406715255443,29,0
1406715255714,28,0
1406715255782,27,0
1406715256187,26,0
1406715256370,27,0
1406715256653,26,0
1406715256712,27,0
1406715256764,28,0
1406715256854,29,0
1406715257133,30,0
1406715257246,29,0
1406715257263,28,0
1406715257361,27,0
1406715257405,26,0
1406715257510,27,0
1406715257607,28,0
1406715257749,29,0
1406715258713,28,0
1406715258774,29,0
1406715258831,30,0
1406715258869,31,0
1406715259023,32,0
1406715259556,33,0
1406715260172,32,0
1406715260388,31,0
1406715260454,30,0
1406715260532,31,0
1406715260576,30,0
1406715260697,31,0
1406715260742,30,0
1406715260881,31,0
1406715260999,30,0
1406715261000,31,0
1406715261012,30,0
1406715261100,29,0
1406715261272,28,0
1406715261433,27,0
1406715261480,26,1
1406715261506,27,0
1406715261583,28,0
1406715261815,29,0
1406715262149,30,0
1406715262612,29,0
1406715262638,28,0
1406715262762,27,0
1406715262908,28,0
1406715262954,29,0
1406715262961,30,0
1406715263551,31,0
1406715263562,30,0
1406715263634,29,0
1406715263658,28,0
1406715263741,29,0
1406715263770,28,0
1406715263841,29,0
1406715263873,30,0
1406715263961,31,0
1406715264173,32,0
1406715264794,33,0
1406715264825,32,0
1406715264898,31,0
1406715264971,32,0
1406715265022,31,0
1406715265161,32,0
1406715265196,33,0
1406715265424,32,0
1406715265771,31,0
1406715265800,32,0
1406715266367,31,0
1406715266554,30,0
1406715266634,29,0
1406715266800,30,0
1406715266814,29,0
1406715266949,30,0
1406715267545,29,0
1406715267580,30,0
1406715267871,31,0
1406715268080,30,0
1406715268142,31,0
1406715268274,32,0
1406715268517,31,0
1406715268697,32,0
1406715268941,33,0
1406715268973,32,0
1406715269059,33,0
1406715270482,32,0
1406715270510,31,0
1406715270671,30,0
1406715270675,31,0
1406715270727,30,0
1406715270738,31,0
1406715270961,32,0
1406715271144,31,0
1406715271227,30,0
1406715271251,29,0
1406715271987,28,0
1406715272319,29,0
1406715272426,30,0
