1404206694708,27128,2,Home
1404206694794,37748,0,Home
1404206695122,26459,3,Home
1404206695211,35501,1,Home
1404206695220,22175,4,Home
1404206697111,1390,4,Register
1404206697364,1309,3,Register
1404206702713,6749,0,Register
1404206702938,7522,2,Register
1404206703107,6531,1,Register
1404206703847,3511,3,RegisterDetails
1404206706833,3265,4,RegisterDetails
1404206716004,11991,2,RegisterDetails
1404206716081,12635,1,RegisterDetails
1404206716137,7160,0,RegisterDetails
1404206720855,15302,3,Logout
1404206720866,13193,4,Logout
1404206721151,4676,2,Logout
1404206723341,385,2,End
1404206724780,8212,0,Logout
1404206724783,8679,1,Logout
1404206724906,399,4,End
1404206725094,506,3,End
1404206725629,370,1,End
1404206726883,364,0,End
1404206728596,4072,2,Home
1404206728608,3383,3,Home
1404206729160,739,4,Home
1404206729396,357,2,End
1404206730456,392,4,End
1404206730932,395,2,End
1404206731997,1119,1,Home
1404206732007,1169,0,Home
1404206732045,389,4,End
1404206732490,125,3,CategoryGiftCards
1404206733277,392,0,Login
1404206735548,2039,1,QuickAddMain
1404206735684,2285,3,Home
1404206735736,2073,4,Home
1404206736508,2967,0,LoginDetails
1404206736677,443,3,Login
1404206736992,442,4,Login
1404206739116,2988,2,Home
1404206739268,2150,0,Home
1404206740825,1756,4,LoginDetails
1404206740849,2781,1,CartAddAll
1404206741865,715,4,Home
1404206743877,994,1,Home
1404206744418,1000,4,SearchRand
1404206745177,542,1,Login
1404206745327,1923,3,LoginDetails
1404206745572,254,4,CartAddFirst
1404206747037,391,2,End
1404206747791,1413,3,Home
1404206748451,2417,1,LoginDetails
1404206748580,576,2,End
1404206748630,5924,0,Logout
1404206749267,1253,3,SearchRand
1404206750008,1584,4,SearchRand
1404206750480,620,0,End
1404206750551,366,4,CartAddFirst
1404206751144,1344,1,Home
1404206751301,270,3,CartAddFirst
1404206751332,1638,2,Home
1404206751643,415,0,End
1404206752130,145,2,Login
1404206754525,2017,4,SearchRand
1404206754738,1734,2,LoginDetails
1404206755164,3818,3,SearchRand
1404206755631,1442,0,Home
1404206755842,476,3,CartAddFirst
1404206756014,1106,1,CartView
1404206757431,637,0,End
1404206757546,1914,2,Home
1404206758036,1261,1,Home
1404206759253,3125,3,SearchRand
1404206759817,412,3,CartAddFirst
1404206760171,2005,4,CartAddFirst
1404206760509,1133,1,SearchRand
1404206761012,1311,2,SearchRand
1404206761055,627,0,End
1404206761745,329,2,CartAddFirst
1404206762663,280,1,CartAddFirst
1404206764955,2159,4,Home
1404206765847,5706,3,Home
1404206766448,1915,1,SearchRand
1404206766452,3350,2,SearchRand
1404206767663,366,1,CartAddFirst
1404206767759,417,2,CartAddFirst
1404206769917,2157,2,SESSIONFAILED(SearchRand)
1404206769936,19,2,End
1404206771358,4819,3,CartAddRoundGizmo
1404206771731,6051,4,CartAddRoundGizmo
1404206771738,4171,0,Home
1404206772311,4356,1,SearchRand
1404206774968,3309,2,Home
1404206775596,3206,1,CartAddFirst
1404206775679,595,0,End
1404206776306,1338,2,SESSIONFAILED(Login)
1404206776408,3068,4,CartView
1404206776566,1864,3,CartView
1404206776885,406,0,End
1404206778215,1517,3,Main
1404206778364,2103,1,Home
1404206779582,1268,0,Home
1404206780416,1736,3,CheckOut
1404206780704,131,0,Login
1404206780917,1506,4,Main
1404206781195,264,3,CheckOutAddressNext
1404206782377,6070,2,End
1404206783813,2765,0,LoginDetails
1404206784067,1904,3,CheckOutShippingNext
1404206784173,307,4,CheckOut
1404206785249,480,3,CheckOutPaymentNext
1404206785318,1737,2,Home
1404206785539,300,4,CheckOutAddressNext
1404206785663,3015,1,QuickAddWidget
1404206785825,1612,0,Home
1404206787337,318,4,CheckOutShippingNext
1404206787586,1686,0,Logout
1404206788180,385,2,Login
